City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1048,Ouesso,CG,1.6136,16.0517,70.97,97,96,1.9,overcast clouds
1049,Normandin,CA,48.8333,-72.5321,26.73,68,40,4.61,scattered clouds
1050,Catalao,BR,-18.1658,-47.9464,73.83,73,100,4.34,light rain
1051,Aksu,CN,41.1231,80.2644,35.73,49,98,2.86,overcast clouds
1052,Jawhar,SO,2.7809,45.5005,75.04,85,0,6.33,clear sky
1053,Matucana,PE,-11.85,-76.4,64.04,61,79,6.8,broken clouds
1054,Lagunas,PE,-5.2269,-75.6753,75.15,97,100,2.8,light rain
1055,Sikeston,US,36.8767,-89.5879,44.49,70,100,5.75,overcast clouds
1056,Moussoro,TD,13.6408,16.4901,77.27,19,4,15.86,clear sky
1057,Mumbwa,ZM,-14.9783,27.0619,66.67,86,48,4.74,scattered clouds
1058,Morrinhos,BR,-17.7311,-49.0994,78.28,56,100,4.12,overcast clouds
1059,Celle,DE,52.6226,10.0805,54.37,84,75,5.75,broken clouds
1060,Ovruch,UA,51.3246,28.8035,37.65,94,88,4.76,overcast clouds
1061,Hrebinka,UA,50.1171,32.4361,38.43,87,44,10.4,scattered clouds
1062,Uyuni,BO,-20.4597,-66.825,63.5,9,0,9.84,clear sky
1063,Pauini,BR,-7.7136,-66.9764,79.38,83,94,2.68,moderate rain
1064,Kayerkan,RU,69.3497,87.7602,-13.31,99,99,1.61,overcast clouds
1065,Marzuq,YE,14.4,46.4667,62.58,53,0,0.94,clear sky
1066,Kjollefjord,NO,70.9457,27.3465,41.05,81,75,19.57,broken clouds
1067,Dourbali,TD,11.8091,15.8632,78.06,23,22,11.83,few clouds
1068,Kashmor,PK,28.4333,69.5833,66.09,38,2,4.9,clear sky
1069,Lokachi,UA,50.737,24.6494,40.75,81,80,5.41,broken clouds
1070,Karasjok,NO,69.4719,25.5112,21.13,94,99,5.44,overcast clouds
1071,Menongue,AO,-14.6585,17.691,66.87,69,76,5.23,broken clouds
1072,Itanhem,BR,-17.1664,-40.33,75.02,87,98,10.16,overcast clouds
1073,Swabi,PK,34.1199,72.4699,56.82,53,60,3.62,broken clouds
1074,Mbigou,GA,-1.9005,11.906,68.09,99,100,3.22,overcast clouds
1075,Vryheid,ZA,-27.7695,30.7917,60.73,79,18,3.91,few clouds
1076,Paralimni,CY,35.0375,33.9833,62.15,72,8,3.0,clear sky
1077,Kirgiz-Miyaki,RU,53.6324,54.7979,16.97,91,98,7.85,overcast clouds
1078,Dakar,SN,14.6937,-17.4441,78.93,83,0,0.0,clear sky
1079,Adra,ES,36.7496,-3.0206,69.39,69,79,16.35,broken clouds
1080,San Alberto,CO,7.7611,-73.3922,81.41,89,96,1.16,overcast clouds
1081,Areia Branca,BR,-4.9561,-37.1369,82.6,74,8,19.77,clear sky
1082,Nsanje,MW,-16.92,35.262,72.5,89,6,2.08,clear sky
1083,Okhtyrka,UA,50.3104,34.8988,35.46,81,100,11.5,overcast clouds
1084,Bereda,ES,43.2686,-7.5406,52.41,100,100,7.83,overcast clouds
1085,Greystones,IE,53.1408,-6.0631,47.91,93,99,17.96,moderate rain
1086,Dzerzhinsk,RU,56.2389,43.4631,28.22,79,75,2.24,broken clouds
1087,Dunda,TZ,-8.1167,34.25,77.4,36,100,1.25,overcast clouds
1088,Xuddur,SO,4.1213,43.8894,71.38,80,13,8.84,few clouds
1089,San Andres,CO,12.5847,-81.7006,84.22,84,75,13.8,broken clouds
1090,Slatina,RO,44.4333,24.3667,46.45,74,97,2.86,overcast clouds
1091,Bethanien,NA,-26.502,17.1583,65.08,34,15,8.46,few clouds
1092,Borovoy,RU,55.4333,86.0833,33.08,100,100,11.18,light snow
1093,Salekhard,RU,66.53,66.6019,-10.34,89,29,5.86,scattered clouds
1094,Safonovo,RU,55.15,33.2167,29.98,98,96,4.85,overcast clouds
1095,San Miguel,SV,13.4833,-88.1833,92.86,58,20,9.22,few clouds
1096,Talca,CL,-35.4333,-71.6667,85.77,28,21,8.41,few clouds
1097,Concepcion,CL,-36.827,-73.0498,66.0,68,0,14.97,clear sky
1098,Gazli,UZ,40.1333,63.45,44.33,48,80,7.36,broken clouds
1099,Monroe,US,43.1501,-77.6831,37.96,68,100,12.66,overcast clouds
1100,Rivarolo Canavese,IT,45.3312,7.717,49.28,84,75,2.3,moderate rain
1101,Puerto Colombia,CO,10.9878,-74.9547,86.09,82,99,19.55,overcast clouds
1102,Chillicothe,US,39.3331,-82.9824,38.98,98,100,0.0,overcast clouds
1103,Bukama,CD,-9.2,25.85,68.67,98,99,4.76,moderate rain
1104,Verkhnyaya Toyma,RU,62.2349,44.9985,17.29,65,83,1.25,broken clouds
1105,Malkangiri,IN,18.35,81.9,58.24,63,11,3.0,few clouds
1106,Diamantino,BR,-14.4086,-56.4461,82.85,55,98,2.24,overcast clouds
1107,Shakiso,ET,5.75,38.9167,53.94,88,12,3.58,few clouds
1108,Arona,ES,28.0996,-16.681,69.57,61,0,1.14,clear sky
1109,Stornoway,GB,58.2093,-6.3865,48.16,94,75,9.22,broken clouds
1110,Passos,BR,-20.7189,-46.6097,69.22,88,100,1.3,overcast clouds
1111,Ilheus,BR,-14.7889,-39.0494,78.62,94,40,4.61,scattered clouds
1112,Tonj,SS,7.2737,28.6822,78.96,41,81,2.39,broken clouds
1113,Lidkoping,SE,58.5052,13.1577,41.41,78,100,15.64,overcast clouds
1114,Lahijan,IR,37.2061,50.0029,53.38,85,67,4.16,broken clouds
1115,Ponnampet,IN,12.15,75.9333,63.37,97,20,2.28,few clouds
1116,Los Andes,CL,-32.8337,-70.5983,84.0,29,81,7.43,broken clouds
1117,Caraquet,CA,47.7941,-64.9386,32.54,73,95,10.54,overcast clouds
1118,Puerto Narino,CO,-3.7703,-70.3831,75.83,91,100,5.41,overcast clouds
1119,Tapes,BR,-30.6733,-51.3958,70.7,60,1,8.03,clear sky
1120,Mogadishu,SO,2.0371,45.3438,78.69,82,2,12.44,light rain
1121,Soyo,AO,-6.1349,12.3689,77.23,77,96,8.46,overcast clouds
1122,Hualmay,PE,-11.0964,-77.6139,67.26,76,46,9.93,scattered clouds
1123,Olonets,RU,60.9847,32.9698,29.3,85,76,5.57,broken clouds
1124,San Clemente,US,33.427,-117.612,76.26,49,1,4.0,clear sky
1125,Sussex,US,41.1834,-74.6663,41.09,61,100,5.75,light rain
1126,Morgaushi,RU,55.9643,46.7743,19.56,96,26,3.18,scattered clouds
1127,Klyavlino,RU,54.2649,52.0267,18.19,89,46,6.93,scattered clouds
1128,Bosobolo,CD,4.1833,19.9,71.85,67,49,0.92,scattered clouds
1129,Madingou,CG,-4.1536,13.55,72.66,89,97,3.27,overcast clouds
1130,Kabompo,ZM,-13.5927,24.2008,67.41,82,100,3.49,overcast clouds
1131,Lohja,FI,60.2486,24.0653,34.18,95,74,4.34,broken clouds
1132,Grand-Santi,GF,4.25,-54.3833,79.66,62,72,1.63,broken clouds
1133,Sayat,TM,38.7839,63.8803,44.47,45,94,3.4,overcast clouds
1134,Verkhneye Dubrovo,RU,56.7528,61.0468,7.99,78,100,15.66,light snow
1135,Marolambo,MG,-20.05,48.1167,66.52,97,100,1.77,overcast clouds
1136,Otjiwarongo,NA,-20.4637,16.6477,72.5,29,53,6.6,broken clouds
1137,Manjeri,IN,11.1167,76.1167,75.88,94,40,3.44,mist
1138,Savalou,BJ,7.9281,1.9756,78.62,36,57,0.22,broken clouds
1139,Kotido,UG,2.9806,34.1331,71.73,57,77,11.92,broken clouds
1140,Cerro De Pasco,PE,-10.6833,-76.2667,44.08,76,94,9.73,overcast clouds
1141,Slonim,BY,53.0867,25.3219,40.44,89,92,4.36,overcast clouds
1142,Qiryat Shemona,IL,33.2073,35.5721,67.69,88,11,4.14,few clouds
1143,Gravdal,NO,68.1214,13.5031,31.89,93,0,4.61,clear sky
1144,Mozarlandia,BR,-14.7447,-50.5706,82.42,54,96,1.9,overcast clouds
1145,Kennebunk,US,43.384,-70.5448,39.88,72,20,0.0,few clouds
1146,Tchibanga,GA,-2.85,11.0333,69.39,93,100,1.12,overcast clouds
1147,Liepaja,LV,56.5419,21.0367,40.98,87,100,9.22,overcast clouds
1148,Camargo,MX,27.6667,-105.1667,69.76,22,89,3.6,overcast clouds
1149,Jinja,UG,0.439,33.2032,64.24,94,100,2.93,light rain
1150,Mahon,ES,39.8885,4.2658,68.56,83,20,12.66,few clouds
1151,Ribnitz-Damgarten,DE,54.25,12.4667,47.05,100,63,16.31,broken clouds
1152,Bani,DO,18.2833,-70.3333,80.04,80,6,11.99,light rain
1153,Belem,BR,-1.4558,-48.5044,86.04,74,40,8.05,scattered clouds
1154,Villazon,BO,-22.0866,-65.5942,60.84,38,10,16.58,clear sky
1155,Korhogo,CI,9.45,-5.6333,76.73,42,69,2.1,broken clouds
1156,Cruzilia,BR,-21.8386,-44.8083,65.88,88,100,1.77,light rain
1157,Channel-Port Aux Basques,CA,47.5702,-59.1367,35.62,70,98,17.56,overcast clouds
1158,Bayeux,BR,-7.125,-34.9322,79.43,73,75,5.75,broken clouds
1159,Rovaniemi,FI,66.5,25.7167,22.41,93,0,11.5,clear sky
1160,Tyulyachi,RU,55.8913,50.2399,19.06,90,27,5.1,scattered clouds
1161,Sakakah,SA,29.9697,40.2064,67.57,72,85,10.74,light rain
1162,Washington,US,47.5001,-120.5015,45.19,65,15,3.94,few clouds
1163,Pirgos,GR,35.1167,25.7178,59.63,65,3,1.88,clear sky
1164,Petrodvorets,RU,59.885,29.8958,35.58,88,100,7.96,overcast clouds
1165,Bom Jesus Da Lapa,BR,-13.255,-43.4181,78.1,68,79,3.27,light rain
1166,Lokosovo,RU,61.1333,74.8167,-0.29,91,96,10.8,overcast clouds
1167,Lesnoye,RU,58.2841,35.5158,24.15,94,77,3.36,broken clouds
1168,Proletariy,RU,58.4342,31.7046,28.26,95,55,7.78,broken clouds
1169,Santo Antonio Do Ica,BR,-3.1022,-67.9397,83.88,70,94,4.61,overcast clouds
1170,Kirya,TZ,-3.9167,37.4833,73.33,79,24,7.43,light rain
1171,Joao Camara,BR,-5.5375,-35.8197,76.1,73,24,12.06,few clouds
1172,Conceicao Da Barra,BR,-18.5933,-39.7322,76.62,86,100,12.91,overcast clouds
1173,Mandsaur,IN,24.0667,75.0667,65.91,39,0,1.12,clear sky
1174,Kostomuksha,RU,64.571,30.5767,28.81,89,97,7.58,overcast clouds
1175,Ust-Kulom,RU,61.6864,53.6902,-1.73,92,23,3.4,few clouds
1176,Staryy Oskol,RU,51.2967,37.8417,31.62,66,100,9.01,overcast clouds
1177,Corum,TR,40.5,34.75,41.56,65,100,1.59,overcast clouds
1178,Sumkino,RU,58.1108,68.3244,4.68,92,100,9.35,overcast clouds
1179,Pelym,RU,61.0108,61.9978,1.56,88,100,7.92,overcast clouds
1180,Gidole,ET,5.65,37.3667,57.47,61,60,2.44,broken clouds
1181,El Alto,PE,-4.2714,-81.2147,69.46,78,99,15.57,overcast clouds
1182,Kambove,CD,-10.8764,26.5969,61.3,95,100,2.57,light rain
1183,Grand Baie,MU,-20.0182,57.5802,72.07,66,53,4.0,broken clouds
1184,Zalakomar,HU,46.538,17.1809,48.18,93,100,4.61,mist
1185,Bahia Blanca,AR,-38.7196,-62.2724,80.92,28,0,7.0,clear sky
1186,Limbe,CM,4.0242,9.2149,78.21,84,99,3.62,light rain
1187,Ler,SS,8.3018,30.1418,77.23,41,14,4.34,few clouds
1188,Nathdwara,IN,24.9333,73.8167,65.68,53,0,3.94,clear sky
1189,Ankpa,NG,7.3706,7.6253,74.84,47,94,3.18,overcast clouds
1190,Liliani,PK,32.2065,72.9537,60.48,51,23,4.45,few clouds
1191,Tonkino,RU,57.3726,46.4629,18.1,88,34,2.24,scattered clouds
1192,Darmanesti,RO,46.3667,26.4833,37.22,62,41,5.73,scattered clouds
1193,Muravlenko,RU,63.7898,74.523,-13.7,84,20,11.86,few clouds
1194,Maputo,MZ,-25.9653,32.5892,69.48,83,0,5.01,clear sky
1195,Albanel,CA,48.8832,-72.4487,26.58,68,54,4.61,broken clouds
1196,Qasigiannguit,GL,68.8193,-51.1922,23.25,95,94,4.63,overcast clouds
1197,Lisieux,FR,49.1667,0.1667,51.53,88,21,11.92,few clouds
1198,Karakol,KG,42.4907,78.3936,29.91,58,100,5.19,overcast clouds
1199,Brewster,US,41.3973,-73.6171,42.28,59,100,1.01,overcast clouds
1200,Bogalusa,US,30.791,-89.8487,53.35,76,100,10.36,overcast clouds
1201,Ajaigarh,IN,24.9,80.2667,64.69,48,0,4.99,clear sky
1202,Abnub,EG,27.2696,31.1511,62.06,42,0,8.03,clear sky
1203,Cururupu,BR,-1.8283,-44.8683,75.29,84,27,3.65,scattered clouds
1204,Do Gonbadan,IR,30.3586,50.7981,55.49,62,0,0.0,clear sky
1205,Uaua,BR,-9.8414,-39.4817,76.87,73,88,11.61,overcast clouds
1206,Teghra,IN,25.4833,85.95,63.37,50,0,4.29,clear sky
1207,Fevik,NO,58.3794,8.6766,46.17,80,100,26.04,overcast clouds
1208,Bharatpur,IN,27.2167,77.4833,68.16,49,0,7.2,clear sky
1209,Camapua,BR,-19.5314,-54.0439,80.19,44,19,8.25,few clouds
1210,Maddur,IN,12.6,77.0667,67.77,88,66,2.64,broken clouds
1211,Kita,ML,13.0349,-9.4895,84.13,36,100,5.01,overcast clouds
1212,Toledo,ES,39.8333,-4.0,60.31,69,100,14.29,overcast clouds
1213,Ponta Delgada,PT,37.7333,-25.6667,65.5,94,75,13.8,broken clouds
1214,Haftoni,AZ,38.7632,48.7622,53.31,100,100,6.91,light rain
1215,Kamwenge,UG,0.1866,30.4539,61.02,96,78,0.72,broken clouds
1216,Ipanema,BR,-30.1391,-51.2244,80.58,34,0,14.97,clear sky
1217,Floro,NO,61.5996,5.0328,54.97,47,0,27.63,clear sky
1218,Tocache,PE,-8.1842,-76.5125,83.59,64,97,2.33,overcast clouds
1219,Narodychi,UA,51.2029,29.0823,37.71,93,75,5.48,broken clouds
1220,Shelburne,CA,44.0787,-80.2041,28.9,84,100,13.62,overcast clouds
1221,Ogulin,HR,45.2661,15.2286,44.6,87,100,3.58,overcast clouds
1222,Bhatgaon,IN,21.15,81.7,60.82,51,0,0.85,clear sky
1223,Naryan-Mar,RU,67.6713,53.087,20.53,89,100,17.4,overcast clouds
1224,Bad Schwalbach,DE,50.1333,8.0667,50.76,93,100,4.0,light rain
1225,Straumen,NO,63.8709,11.2999,41.0,67,1,6.02,clear sky
1226,Navalmoral De La Mata,ES,39.8916,-5.5406,58.96,91,98,8.68,overcast clouds
1227,Brighton,GB,50.8284,-0.1395,55.31,82,60,21.0,broken clouds
1228,Puerto El Triunfo,SV,13.2833,-88.55,94.12,71,27,3.2,scattered clouds
1229,Vila Do Maio,CV,15.1333,-23.2167,75.99,73,50,11.23,scattered clouds
1230,Mongo,TD,12.1844,18.693,78.78,25,62,6.91,broken clouds
1231,Sulechow,PL,52.0836,15.6251,41.65,74,100,5.75,fog
1232,Mezhdurechensk,RU,53.6942,88.0603,34.97,94,100,13.56,light snow
1233,Jacareacanga,BR,-6.2222,-57.7528,73.71,99,100,1.39,overcast clouds
1234,Songea,TZ,-10.6833,35.65,67.96,51,12,5.48,few clouds
1235,Shambu,ET,9.5667,37.1,50.36,82,2,1.05,clear sky
1236,Riyadh,SA,24.6877,46.7219,69.94,29,0,9.66,clear sky
1237,Fiumicino,IT,41.7675,12.2291,63.95,88,40,13.8,scattered clouds
1238,Taman,RU,45.2117,36.7161,48.88,64,24,2.51,few clouds
1239,Ornskoldsvik,SE,63.2909,18.7153,22.15,100,10,3.44,clear sky
1240,Murino,RU,60.0494,30.4459,35.55,92,100,5.93,overcast clouds
1241,Gemona,IT,46.2794,13.1431,51.46,93,100,1.41,overcast clouds
1242,Leicester,GB,52.6386,-1.1317,47.68,91,21,15.26,few clouds
1243,Nurota,UZ,40.5614,65.6886,41.68,70,97,11.1,overcast clouds
1244,Cubuk,TR,40.2386,33.0322,41.77,80,0,2.3,clear sky
1245,Fougamou,GA,-1.2154,10.5838,73.83,95,100,2.8,overcast clouds
1246,Paso De Los Toros,UY,-32.8167,-56.5167,72.77,48,0,8.5,clear sky
1247,Yomou,GN,7.5603,-9.2653,70.61,96,92,1.63,light rain
1248,Tevriz,RU,57.509,72.4042,13.66,93,100,6.49,light snow
1249,Siswa Bazar,IN,27.15,83.7667,62.91,72,0,1.03,clear sky
1250,Shu,KZ,43.5983,73.7614,39.61,89,100,8.08,moderate rain
1251,Ibanda,TZ,-2.7974,32.4746,65.73,91,99,2.13,light rain
1252,Pangoa,PE,-12.1167,-73.0,73.02,92,100,2.95,moderate rain
1253,Paracuru,BR,-3.41,-39.0306,80.11,70,45,12.48,scattered clouds
1254,Narasannapeta,IN,18.4167,84.05,65.66,67,0,5.91,clear sky
1255,Belomorsk,RU,64.5232,34.7668,29.7,88,100,6.58,overcast clouds
1256,Cozumel,MX,20.5083,-86.9458,87.08,76,40,12.66,scattered clouds
1257,Chhabra,IN,24.6667,76.8333,65.8,41,0,3.89,clear sky
1258,Escanaba,US,45.7453,-87.0646,34.11,95,100,3.0,mist
1259,Mitu,CO,1.1983,-70.1733,74.61,98,100,1.12,moderate rain
1260,Sorkjosen,NO,69.8,20.9333,24.8,93,98,0.0,overcast clouds
1261,Ahmadpur,IN,18.7,76.9333,63.16,52,1,2.8,clear sky
1262,Jam Sahib,PK,26.2958,68.6292,69.35,40,0,5.35,clear sky
1263,Trofors,NO,65.5333,13.4063,26.47,67,0,5.46,clear sky
1264,Atessa,IT,42.0693,14.4511,57.51,75,99,1.01,light rain
1265,Goundam,ML,16.4145,-3.6708,83.41,13,100,11.07,overcast clouds
1266,Bousse,BF,12.6606,-1.8922,76.64,15,89,9.48,overcast clouds
1267,Butia,BR,-30.1197,-51.9622,67.48,63,1,3.67,clear sky
1268,Biograd Na Moru,HR,43.9433,15.4519,59.76,82,100,8.99,light rain
1269,Barentu,ER,15.1139,37.5928,75.94,29,0,4.16,clear sky
1270,Nobres,BR,-14.7203,-56.3275,85.3,48,74,3.2,broken clouds
1271,Arlo,HU,48.1833,20.2667,44.87,92,100,1.1,overcast clouds
1272,Aiken,US,33.5835,-81.5998,58.55,96,100,3.44,mist
1273,Bay Roberts,CA,47.5999,-53.2648,37.15,75,100,1.99,overcast clouds
1274,Villanueva De Cordoba,ES,38.3228,-4.6287,55.72,97,100,11.48,overcast clouds
1275,Marrakesh,MA,31.6315,-8.0083,69.87,28,0,4.61,clear sky
1276,Bayshore Gardens,US,27.4253,-82.5904,81.21,63,0,10.36,clear sky
1277,Worgl,AT,47.4833,12.0667,45.03,82,66,4.65,broken clouds
1278,Chilca,PE,-12.5211,-76.7372,65.41,83,18,7.7,few clouds
1279,Kisoro,UG,-1.2854,29.685,55.94,95,92,2.46,overcast clouds
1280,Male,MV,4.1748,73.5089,82.35,78,75,8.05,broken clouds
1281,Lysyanka,UA,49.2523,30.8295,38.86,93,29,9.6,scattered clouds
1282,Zhob,PK,31.3411,69.4481,51.8,33,4,3.2,clear sky
1283,Soria,ES,41.6667,-2.6667,46.85,100,82,15.32,broken clouds
1284,Gonbad-E Qabus,IR,37.25,55.1672,49.15,64,6,2.53,clear sky
1285,Karpogory,RU,64.0019,44.4451,18.37,86,100,4.72,overcast clouds
1286,Denizli,TR,37.8402,29.0698,50.88,45,2,3.27,clear sky
1287,Domoni,KM,-12.2569,44.5319,75.94,86,54,3.76,broken clouds
1288,Buraydah,SA,26.326,43.975,72.05,24,0,11.81,clear sky
1289,Mpigi,UG,0.225,32.3136,68.81,96,100,1.32,light rain
1290,Nata,PA,8.3333,-80.5167,81.27,85,100,5.41,moderate rain
1291,Hoddesdon,GB,51.7615,-0.0114,49.95,87,12,1.01,few clouds
1292,Chkalovsk,RU,56.7647,43.2433,28.56,76,96,2.15,overcast clouds
1293,Manzil Salim,TN,35.8567,8.4765,59.81,44,43,4.83,scattered clouds
1294,Fort Walton Beach,US,30.4058,-86.6188,66.42,85,100,17.0,overcast clouds
1295,Macduff,GB,57.6701,-2.4969,50.61,44,100,14.36,overcast clouds
1296,Mehriz,IR,31.5917,54.4318,48.7,45,0,1.36,clear sky
1297,Zavyalovo,RU,54.5053,82.4484,33.8,91,100,25.97,light snow
1298,Tigre,AR,-34.426,-58.5796,87.94,25,0,16.11,clear sky
1299,Valmiera,LV,57.5411,25.4275,35.17,74,100,11.12,overcast clouds
1300,Ocala,US,29.1872,-82.1401,78.93,71,0,4.61,clear sky
1301,Cimislia,MD,46.52,28.7842,46.54,90,80,7.96,broken clouds
1302,Haifa,IL,32.8156,34.9892,68.29,76,12,7.43,few clouds
1303,Khyriv,UA,49.5333,22.8524,43.65,77,99,3.24,light rain
1304,Cabo Rojo,PR,18.0866,-67.1457,82.98,84,4,1.99,clear sky
1305,Eucaliptus,BO,-17.5833,-67.5167,61.86,31,52,20.45,broken clouds
1306,Stykkisholmur,IS,65.0757,-22.7297,39.97,94,100,7.4,overcast clouds
1307,Piracanjuba,BR,-17.3028,-49.0167,77.65,62,100,3.65,overcast clouds
1308,Ambanja,MG,-13.6833,48.45,72.73,87,76,2.59,light rain
1309,Cochabamba,BO,-17.3895,-66.1568,82.15,15,75,16.11,broken clouds
1310,Gaziantep,TR,37.0594,37.3825,51.73,87,75,4.61,light rain
1311,Basoko,CD,1.2391,23.616,71.26,95,100,3.74,overcast clouds
1312,Marmaris,TR,36.855,28.2742,62.11,69,0,2.8,clear sky
1313,Kosh-Agach,RU,50.0,88.6667,20.05,65,18,6.42,few clouds
1314,Charlottetown,CA,46.2352,-63.1267,35.89,74,75,6.91,broken clouds
1315,Wundanyi,KE,-3.4019,38.364,61.72,92,49,4.27,light rain
1316,Ondjiva,AO,-17.0667,15.7333,86.58,26,96,7.45,overcast clouds
1317,Lynchburg,US,37.4138,-79.1423,38.93,94,100,9.22,moderate rain
1318,Krasnoshchekovo,RU,51.6708,82.7289,35.38,74,64,21.3,broken clouds
1319,Guanica,PR,17.9716,-66.908,83.12,82,0,11.72,clear sky
1320,Mangaratiba,BR,-22.9597,-44.0406,74.26,89,98,5.14,overcast clouds
1321,Cassino,IT,41.4876,13.8315,61.43,83,96,1.01,overcast clouds
1322,Zabid,YE,14.1951,43.3152,75.97,65,0,7.94,clear sky
1323,Veraval,IN,20.9,70.3667,76.33,48,0,7.07,clear sky
1324,Kalabo,ZM,-14.97,22.6814,71.47,71,67,5.1,light rain
1325,Scalea,IT,39.813,15.7956,61.81,53,62,2.68,broken clouds
1326,Benicarlo,ES,40.4165,0.4271,69.57,66,85,10.89,overcast clouds
1327,Clearwater,US,27.9659,-82.8001,80.04,79,0,8.05,clear sky
1328,Ertil,RU,51.8406,40.8056,30.31,67,100,8.59,overcast clouds
1329,Kazanskaya,RU,45.4106,40.4361,34.7,61,0,6.69,clear sky
1330,Partapur,IN,23.6,74.1667,68.47,40,0,3.8,clear sky
1331,Kutahya,TR,39.4242,29.9833,41.58,71,20,2.44,few clouds
1332,Marondera,ZW,-18.1853,31.5519,59.7,88,74,2.15,broken clouds
1333,Izberbash,RU,42.5696,47.8645,37.45,62,29,1.72,scattered clouds
1334,Mitzic,GA,0.7821,11.549,69.28,96,100,1.57,moderate rain
1335,Durban,ZA,-29.8579,31.0292,72.01,90,51,7.0,broken clouds
1336,Eldorado,BR,-23.7869,-54.2836,66.13,67,0,4.27,clear sky
1337,Bida,NG,9.0833,6.0167,77.61,32,67,1.81,broken clouds
1338,Aosta,IT,45.7667,7.4167,34.0,93,100,3.04,snow
1339,Ibotirama,BR,-12.1853,-43.2206,81.39,55,62,0.69,broken clouds
1340,Santarem,BR,-2.4431,-54.7083,86.13,74,20,6.91,few clouds
1341,Tibati,CM,6.4667,12.6333,74.86,36,98,4.09,overcast clouds
1342,Nador,MA,35.174,-2.9287,70.05,60,0,4.61,clear sky
1343,Stara Moravica,RS,45.8689,19.4661,51.75,84,94,4.97,overcast clouds
1344,Saulia,RO,46.6333,24.2167,36.75,57,98,1.66,overcast clouds
1345,Hanstholm,DK,57.1167,8.6167,49.39,81,100,33.29,overcast clouds
1346,Hare Bay,CA,48.8499,-54.0148,31.35,91,100,4.99,overcast clouds
1347,Pombia,IT,45.653,8.6336,49.33,95,75,2.3,mist
1348,Yining,CN,29.0361,114.5636,54.52,85,79,2.15,broken clouds
1349,Bayan,CN,46.0833,127.4,23.38,84,100,6.24,overcast clouds
1350,Rosetta,EG,31.4044,30.4164,65.66,59,3,8.86,clear sky
1351,Salinopolis,BR,-0.6136,-47.3561,80.62,71,56,13.24,broken clouds
1352,Syumsi,RU,57.1111,51.6149,17.22,90,52,4.03,broken clouds
1353,Avallon,FR,47.4833,3.9,52.47,91,100,11.32,overcast clouds
1354,Valparaiso,CL,-33.0393,-71.6273,66.47,95,75,12.66,mist
1355,Moose Factory,CA,51.2585,-80.6094,19.4,79,75,4.61,broken clouds
1356,Eyl,SO,7.9803,49.8164,78.24,80,69,13.33,broken clouds
1357,Gari,RU,59.4307,62.3497,0.68,94,96,8.03,overcast clouds
1358,Akhisar,TR,38.9185,27.8401,47.98,75,0,1.81,light rain
1359,Ewo,CG,-0.8725,14.8206,74.55,87,100,1.12,moderate rain
1360,Mbini,GQ,1.574,9.6134,76.98,87,100,5.73,moderate rain
1361,Itaituba,BR,-4.2761,-55.9836,86.16,74,40,0.0,scattered clouds
1362,Arraias,BR,-12.9288,-46.9437,75.43,71,96,2.21,light rain
1363,Marfino,RU,55.7028,37.3822,29.95,90,75,8.95,light snow
1364,Kota,IN,25.1833,75.8333,69.44,37,0,4.12,clear sky
1365,Serebriya,UA,48.4559,27.7192,42.03,88,21,4.79,few clouds
1366,Terrace Bay,CA,48.7834,-87.1,26.58,71,79,11.25,broken clouds
1367,Santa Maria,BR,-29.6842,-53.8069,81.7,28,0,9.22,clear sky
1368,Krutinka,RU,56.0055,71.5113,14.83,96,100,10.6,overcast clouds
1369,Santa Fe,AR,-31.6333,-60.7,87.98,31,21,1.99,light rain
1370,Delvada,IN,20.7667,71.0333,74.1,43,1,6.82,clear sky
